"Country Code","Country","Item Code","Item","Months Code","Months","Unit","Y2000","Y2000F","Y2001","Y2001F","Y2002","Y2002F","Y2003","Y2003F","Y2004","Y2004F","Y2005","Y2005F","Y2006","Y2006F","Y2007","Y2007F","Y2008","Y2008F","Y2009","Y2009F","Y2010","Y2010F","Y2011","Y2011F","Y2012","Y2012F","Y2013","Y2013F","Y2014","Y2014F"
"59","Egypt","23013","Consumer Prices, Food Indices (2000 = 100)","7013","Year average","","100.0","","101.1","","105.3","","112.3","","100.0","","105.0","","115.7","","130.6","","162.0","","188.1","","225.3","","260.2","","284.1","","319.4","","358.7",""
"59","Egypt","23012","Consumer Prices, General Indices (2000 = 100)","7001","January","","98.8","","101.4","","103.9","","106.9","","120.5","","132.0","","136.5","","153.4","","169.6","","194.0","","220.4","","244.1","","265.1","","281.8","","313.8",""
"59","Egypt","23012","Consumer Prices, General Indices (2000 = 100)","7002","February","","99.1","","101.5","","104.0","","107.3","","123.0","","131.4","","136.7","","154.1","","172.6","","196.0","","220.8","","244.4","","266.9","","288.8","","317.1",""
"59","Egypt","23012","Consumer Prices, General Indices (2000 = 100)","7003","March","","99.3","","101.7","","104.3","","108.0","","125.0","","132.1","","137.0","","154.7","","176.9","","198.4","","222.2","","247.8","","270.1","","290.6","","319.1",""
"59","Egypt","23012","Consumer Prices, General Indices (2000 = 100)","7004","April","","99.5","","101.8","","104.5","","108.4","","127.0","","133.0","","138.8","","155.0","","180.5","","201.8","","223.7","","250.8","","272.8","","294.9","","321.1",""
"59","Egypt","23012","Consumer Prices, General Indices (2000 = 100)","7005","May","","99.8","","101.9","","104.7","","108.8","","127.1","","133.5","","140.7","","154.8","","185.4","","204.2","","224.8","","251.3","","272.2","","294.5","","318.7",""
"59","Egypt","23012","Consumer Prices, General Indices (2000 = 100)","7006","June","","99.8","","102.1","","104.9","","109.1","","127.2","","133.2","","142.9","","155.1","","186.4","","205.0","","225.6","","252.3","","270.6","","297.0","","321.5",""
"59","Egypt","23012","Consumer Prices, General Indices (2000 = 100)","7007","July","","100.2","","102.4","","105.0","","109.7","","128.2","","133.7","","145.0","","156.2","","190.9","","209.6","","231.4","","255.4","","271.7","","299.6","","331.4",""
"59","Egypt","23012","Consumer Prices, General Indices (2000 = 100)","7008","August","","100.3","","102.5","","105.2","","110.0","","128.0","","134.0","","145.9","","157.7","","195.2","","212.8","","238.0","","258.2","","274.9","","301.6","","336.3",""
"59","Egypt","23012","Consumer Prices, General Indices (2000 = 100)","7009","September","","100.5","","102.6","","105.7","","110.6","","129.8","","134.6","","147.4","","161.1","","195.8","","216.8","","242.0","","261.9","","278.2","","306.4","","340.4",""
"59","Egypt","23012","Consumer Prices, General Indices (2000 = 100)","7010","October","","100.6","","102.9","","105.8","","111.3","","130.5","","135.5","","151.5","","162.8","","195.6","","221.6","","245.3","","262.7","","280.4","","309.6","","346.2",""
"59","Egypt","23012","Consumer Prices, General Indices (2000 = 100)","7011","November","","100.7","","103.0","","106.2","","111.6","","131.2","","135.7","","152.2","","162.5","","195.5","","221.4","","243.3","","265.4","","276.8","","312.6","","341.0",""
"59","Egypt","23012","Consumer Prices, General Indices (2000 = 100)","7012","December","","100.9","","103.4","","106.4","","112.3","","131.6","","135.8","","152.7","","163.1","","193.0","","218.7","","241.7","","264.8","","277.1","","309.4","","340.7",""
"59","Egypt","23012","Consumer Prices, General Indices (2000 = 100)","7013","Year average","","100.0","","102.2","","105.0","","109.5","","127.4","","133.7","","143.9","","157.6","","186.4","","208.4","","231.6","","254.9","","273.1","","298.9","","328.9",""
"238","Ethiopia","23013","Consumer Prices, Food Indices (2000 = 100)","7001","January","",,,"108.4","","93.5","","120.4","","122.9","","138.9","","159.2","","188.9","","241.9","","350.5","","351.8","","399.4","","575.7","","649.1","","682.2",""
"238","Ethiopia","23013","Consumer Prices, Food Indices (2000 = 100)","7002","February","",,,"108.5","","92.4","","121.6","","124.3","","139.2","","160.7","","194.6","","253.3","","352.0","","351.2","","396.0","","592.0","","647.5","","677.7",""
"238","Ethiopia","23013","Consumer Prices, Food Indices (2000 = 100)","7003","March","",,,"104.8","","93.0","","124.5","","127.9","","143.5","","162.5","","199.3","","277.8","","351.6","","351.0","","440.7","","621.7","","654.2","","694.0",""
"238","Ethiopia","23013","Consumer Prices, Food Indices (2000 = 100)","7004","April","",,,"101.4","","93.5","","128.1","","133.7","","147.4","","163.2","","203.5","","283.3","","355.2","","352.2","","465.4","","642.4","","652.5","","705.2",""
"238","Ethiopia","23013","Consumer Prices, Food Indices (2000 = 100)","7005","May","",,,"100.3","","94.4","","129.1","","134.7","","149.5","","171.2","","204.1","","314.5","","351.0","","351.2","","494.2","","649.1","","671.0","","713.6",""
"238","Ethiopia","23013","Consumer Prices, Food Indices (2000 = 100)","7006","June","",,,"99.7","","97.9","","134.6","","136.4","","157.8","","174.9","","207.1","","369.3","","356.9","","356.7","","518.2","","649.7","","673.3","","716.4",""
"238","Ethiopia","23013","Consumer Prices, Food Indices (2000 = 100)","7007","July","",,,"95.7","","102.4","","137.2","","137.7","","159.2","","180.3","","213.5","","409.6","","359.0","","353.3","","520.9","","650.3","","688.4","","727.1",""
"238","Ethiopia","23013","Consumer Prices, Food Indices (2000 = 100)","7008","August","",,,"96.1","","107.6","","140.2","","139.4","","160.4","","182.9","","223.2","","413.1","","360.3","","356.3","","534.3","","668.8","","694.6","","730.4",""
"238","Ethiopia","23013","Consumer Prices, Food Indices (2000 = 100)","7009","September","",,,"96.5","","111.6","","139.7","","140.2","","163.0","","184.5","","230.5","","417.3","","360.3","","365.4","","552.8","","679.4","","708.6","","736.0",""
"238","Ethiopia","23013","Consumer Prices, Food Indices (2000 = 100)","7010","October","",,,"96.3","","112.6","","137.0","","142.6","","161.2","","186.6","","235.1","","405.2","","353.5","","372.8","","565.3","","663.7","","715.3","","736.0",""
"238","Ethiopia","23013","Consumer Prices, Food Indices (2000 = 100)","7011","November","",,,"96.7","","115.2","","132.2","","139.9","","160.4","","187.5","","234.0","","382.3","","351.6","","372.0","","559.1","","655.3","","699.6","","732.7",""
"238","Ethiopia","23013","Consumer Prices, Food Indices (2000 = 100)","7012","December","",,,"94.9","","116.5","","126.3","","138.4","","159.0","","189.1","","237.5","","348.6","","350.8","","382.2","","560.6","","645.8","","683.3","","727.6",""
"238","Ethiopia","23013","Consumer Prices, Food Indices (2000 = 100)","7013","Year average","",,,"100.0","","102.6","","130.9","","134.8","","153.3","","175.2","","214.3","","343.0","","354.4","","359.7","","500.6","","641.2","","678.1","","714.9",""
"238","Ethiopia","23012","Consumer Prices, General Indices (2000 = 100)","7001","January","",,,"104.9","","96.5","","113.0","","116.3","","128.0","","142.9","","169.1","","202.4","","278.9","","300.1","","353.2","","474.0","","534.2","","575.9",""
"238","Ethiopia","23012","Consumer Prices, General Indices (2000 = 100)","7002","February","",,,"104.9","","95.5","","113.9","","117.6","","128.6","","144.4","","172.3","","211.7","","281.3","","301.3","","351.5","","484.2","","537.5","","579.6",""
"238","Ethiopia","23012","Consumer Prices, General Indices (2000 = 100)","7003","March","",,,"102.2","","96.1","","115.7","","119.2","","131.3","","146.0","","175.7","","227.7","","281.6","","302.5","","378.1","","502.2","","540.7","","588.4",""
"238","Ethiopia","23012","Consumer Prices, General Indices (2000 = 100)","7004","April","",,,"100.4","","95.4","","117.7","","122.8","","133.6","","146.4","","178.2","","231.1","","285.0","","304.3","","393.9","","512.9","","544.4","","594.0",""
"238","Ethiopia","23012","Consumer Prices, General Indices (2000 = 100)","7005","May","",,,"100.0","","96.3","","118.4","","122.9","","134.6","","153.0","","179.0","","248.9","","284.3","","305.2","","411.1","","517.5","","550.0","","598.2",""
"238","Ethiopia","23012","Consumer Prices, General Indices (2000 = 100)","7006","June","",,,"99.6","","98.6","","121.8","","123.9","","140.0","","156.2","","180.9","","280.6","","288.3","","309.4","","427.1","","516.1","","554.1","","601.4",""
"238","Ethiopia","23012","Consumer Prices, General Indices (2000 = 100)","7007","July","",,,"97.4","","101.2","","123.6","","124.8","","141.8","","160.9","","184.6","","302.8","","291.9","","308.4","","429.3","","521.7","","565.3","","604.2",""
"238","Ethiopia","23012","Consumer Prices, General Indices (2000 = 100)","7008","August","",,,"97.5","","105.0","","125.3","","126.1","","142.8","","163.2","","189.8","","307.0","","294.9","","310.4","","436.5","","531.0","","568.0","","608.8",""
"238","Ethiopia","23012","Consumer Prices, General Indices (2000 = 100)","7009","September","",,,"98.8","","107.3","","125.1","","127.3","","145.1","","164.9","","194.2","","310.1","","297.4","","319.9","","448.0","","543.5","","581.0","","614.8",""
"238","Ethiopia","23012","Consumer Prices, General Indices (2000 = 100)","7010","October","",,,"98.2","","107.9","","123.8","","128.4","","143.7","","166.2","","197.2","","306.5","","295.2","","326.6","","456.4","","538.8","","584.3","","615.8",""
"238","Ethiopia","23012","Consumer Prices, General Indices (2000 = 100)","7011","November","",,,"99.0","","109.3","","120.4","","127.4","","143.3","","167.0","","197.4","","294.9","","296.6","","326.9","","455.4","","537.0","","580.1","","613.9",""
"238","Ethiopia","23012","Consumer Prices, General Indices (2000 = 100)","7012","December","",,,"96.9","","110.4","","117.5","","126.5","","142.1","","168.4","","199.4","","277.7","","297.6","","340.9","","463.3","","532.4","","573.6","","614.4",""
"238","Ethiopia","23012","Consumer Prices, General Indices (2000 = 100)","7013","Year average","",,,"100.0","","101.6","","119.6","","123.6","","138.0","","156.6","","184.8","","266.8","","289.4","","313.0","","417.0","","517.6","","559.4","","600.8",""
"81","Ghana","23013","Consumer Prices, Food Indices (2000 = 100)","7001","January","","88.1","","111.3","","130.3","","159.1","","191.4","","220.5","","252.6","","282.4","","312.5","","373.1","","407.0","","426.7","","450.9","","486.8","","521.2",""
"81","Ghana","23013","Consumer Prices, Food Indices (2000 = 100)","7002","February","","90.8","","115.7","","134.7","","171.0","","197.4","","226.8","","257.9","","288.9","","321.4","","382.4","","413.5","","432.5","","453.2","","486.8","","523.5",""
"81","Ghana","23013","Consumer Prices, Food Indices (2000 = 100)","7003","March","","93.9","","119.0","","138.8","","176.6","","201.9","","236.9","","263.9","","291.0","","328.7","","389.5","","418.1","","437.8","","456.2","","486.8","","526.7",""
"81","Ghana","23013","Consumer Prices, Food Indices (2000 = 100)","7004","April","","97.7","","121.8","","143.6","","181.3","","209.7","","244.6","","269.5","","297.7","","336.9","","401.9","","425.3","","443.1","","469.0","","499.8","","534.6",""
"81","Ghana","23013","Consumer Prices, Food Indices (2000 = 100)","7005","May","","99.1","","123.4","","147.3","","185.2","","214.2","","248.6","","277.8","","306.0","","354.5","","415.4","","434.9","","452.0","","469.0","","499.8","","539.7",""
"81","Ghana","23013","Consumer Prices, Food Indices (2000 = 100)","7006","June","","99.9","","125.6","","150.2","","188.4","","218.4","","252.3","","277.8","","308.1","","362.7","","419.1","","444.8","","457.1","","472.5","","507.2","","547.5",""
"81","Ghana","23013","Consumer Prices, Food Indices (2000 = 100)","7007","July","","101.5","","127.6","","153.1","","190.0","","221.0","","253.4","","274.5","","311.3","","365.6","","421.1","","445.7","","460.2","","480.5","","506.7","","541.5",""
"81","Ghana","23013","Consumer Prices, Food Indices (2000 = 100)","7008","August","","103.0","","127.3","","150.3","","185.7","","221.2","","253.6","","271.0","","308.0","","362.1","","415.4","","437.6","","454.2","","471.3","","511.2","","534.6",""
"81","Ghana","23013","Consumer Prices, Food Indices (2000 = 100)","7009","September","","104.3","","126.1","","149.3","","181.3","","217.5","","250.6","","267.2","","303.5","","355.1","","400.4","","423.1","","438.9","","450.3","","490.2","","518.9",""
"81","Ghana","23013","Consumer Prices, Food Indices (2000 = 100)","7010","October","","105.8","","127.0","","151.1","","184.6","","214.9","","249.2","","264.2","","300.0","","345.0","","391.7","","413.7","","430.5","","455.9","","487.4","","518.9",""
"81","Ghana","23013","Consumer Prices, Food Indices (2000 = 100)","7011","November","","107.1","","126.7","","153.2","","187.6","","215.9","","249.7","","264.3","","303.1","","351.2","","394.6","","415.6","","434.0","","457.6","","491.1","","523.5",""
"81","Ghana","23013","Consumer Prices, Food Indices (2000 = 100)","7012","December","","108.9","","127.2","","155.1","","188.5","","217.8","","250.4","","266.3","","307.7","","359.2","","401.8","","419.9","","437.8","","460.7","","493.9","","527.7",""
"81","Ghana","23013","Consumer Prices, Food Indices (2000 = 100)","7013","Year average","","100.0","","123.2","","145.6","","181.6","","211.8","","244.7","","267.2","","300.6","","346.2","","400.5","","424.9","","442.1","","462.3","","495.6","","529.9",""
"81","Ghana","23012","Consumer Prices, General Indices (2000 = 100)","7001","January","","84.1","","118.6","","142.1","","165.2","","202.2","","225.7","","258.5","","312.8","","352.8","","422.8","","485.4","","529.5","","587.7","","647.0","","736.2",""
"81","Ghana","23012","Consumer Prices, General Indices (2000 = 100)","7002","February","","86.9","","121.7","","144.0","","186.3","","207.4","","236.5","","265.0","","316.6","","358.4","","431.3","","492.7","","537.8","","591.4","","652.9","","744.7",""
"81","Ghana","23012","Consumer Prices, General Indices (2000 = 100)","7003","March","","89.3","","126.7","","147.0","","190.9","","211.0","","246.3","","270.6","","320.6","","364.8","","439.7","","498.3","","543.8","","592.3","","656.2","","751.4",""
"81","Ghana","23012","Consumer Prices, General Indices (2000 = 100)","7004","April","","93.1","","129.8","","149.2","","193.8","","215.5","","251.2","","275.0","","325.6","","375.4","","452.6","","505.3","","550.9","","601.2","","666.5","","764.1",""
"81","Ghana","23012","Consumer Prices, General Indices (2000 = 100)","7005","May","","95.8","","132.1","","151.1","","196.1","","218.1","","253.8","","279.7","","331.4","","387.4","","465.1","","514.8","","560.6","","604.7","","671.3","","770.8",""
"81","Ghana","23012","Consumer Prices, General Indices (2000 = 100)","7006","June","","98.1","","134.2","","152.6","","197.7","","221.3","","256.1","","283.1","","333.9","","395.4","","477.4","","522.8","","567.8","","610.4","","681.4","","783.6",""
"81","Ghana","23012","Consumer Prices, General Indices (2000 = 100)","7007","July","","100.8","","136.0","","154.4","","199.1","","223.7","","257.0","","286.2","","337.8","","399.6","","481.6","","527.1","","571.4","","617.2","","690.0","","795.7",""
"81","Ghana","23012","Consumer Prices, General Indices (2000 = 100)","7008","August","","104.1","","137.5","","155.5","","198.5","","224.1","","257.2","","286.0","","338.4","","399.7","","478.2","","523.4","","567.4","","614.6","","685.0","","793.9",""
"81","Ghana","23012","Consumer Prices, General Indices (2000 = 100)","7009","September","","107.6","","138.1","","155.9","","197.6","","222.4","","257.0","","283.4","","337.7","","398.1","","471.2","","515.4","","558.8","","607.8","","680.3","","792.7",""
"81","Ghana","23012","Consumer Prices, General Indices (2000 = 100)","7010","October","","111.1","","139.5","","157.9","","196.7","","221.2","","255.3","","282.2","","337.1","","395.4","","466.8","","510.5","","554.2","","615.3","","695.5","","813.3",""
"81","Ghana","23012","Consumer Prices, General Indices (2000 = 100)","7011","November","","113.3","","140.1","","159.7","","197.6","","221.9","","255.9","","282.3","","342.5","","402.2","","470.3","","512.9","","556.8","","619.3","","701.0","","820.6",""
"81","Ghana","23012","Consumer Prices, General Indices (2000 = 100)","7012","December","","115.9","","140.6","","161.9","","200.1","","223.6","","256.8","","283.8","","348.7","","412.0","","477.8","","518.7","","563.3","","624.2","","708.3","","828.5",""
"81","Ghana","23012","Consumer Prices, General Indices (2000 = 100)","7013","Year average","","100.0","","132.9","","151.8","","193.3","","217.7","","250.7","","278.0","","331.9","","386.8","","461.2","","510.6","","555.2","","607.2","","678.0","","783.0",""
"114","Kenya","23013","Consumer Prices, Food Indices (2000 = 100)","7001","January","",,,,,,,,,,,,,,,"99.5","","112.0","","132.7","","146.7","","159.2","","198.4","","203.1","","223.7",""
"114","Kenya","23013","Consumer Prices, Food Indices (2000 = 100)","7002","February","",,,,,,,,,,,,,,,"99.9","","114.0","","137.5","","147.5","","162.0","","197.8","","205.7","","224.5",""
"114","Kenya","23013","Consumer Prices, Food Indices (2000 = 100)","7003","March","",,,,,,,,,,,,,,,"99.9","","115.8","","139.8","","146.3","","168.4","","202.6","","208.5","","225.8",""
"114","Kenya","23013","Consumer Prices, Food Indices (2000 = 100)","7004","April","",,,,,,,,,,,,,,,"98.3","","121.6","","141.9","","148.1","","176.4","","205.0","","212.4","","229.5",""
"114","Kenya","23013","Consumer Prices, Food Indices (2000 = 100)","7005","May","",,,,,,,,,,,,,,,"97.7","","125.0","","140.6","","148.7","","178.6","","204.7","","213.4","","232.4",""
"114","Kenya","23013","Consumer Prices, Food Indices (2000 = 100)","7006","June","",,,,,,,,,,,,,,,"98.8","","124.5","","138.7","","148.3","","181.6","","200.8","","213.8","","231.8",""
"114","Kenya","23013","Consumer Prices, Food Indices (2000 = 100)","7007","July","",,,,,,,,,,,,,,,"99.3","","123.0","","137.8","","149.0","","184.7","","197.0","","213.6","",,
"114","Kenya","23013","Consumer Prices, Food Indices (2000 = 100)","7008","August","",,,,,,,,,,,,,,,"99.0","","124.6","","137.9","","151.8","","188.0","","194.8","","213.8","",,
"114","Kenya","23013","Consumer Prices, Food Indices (2000 = 100)","7009","September","",,,,,,,,,,,,,,,"100.0","","126.2","","138.5","","152.7","","189.9","","195.4","","220.0","",,
"114","Kenya","23013","Consumer Prices, Food Indices (2000 = 100)","7010","October","",,,,,,,,,,,,,,,"101.0","","127.5","","139.3","","153.0","","193.1","","195.9","","219.4","",,
"114","Kenya","23013","Consumer Prices, Food Indices (2000 = 100)","7011","November","",,,,,,,,,,,,,,,"102.2","","131.2","","139.3","","155.1","","195.7","","199.1","","220.3","",,
"114","Kenya","23013","Consumer Prices, Food Indices (2000 = 100)","7012","December","",,,,,,,,,,,,,,,"104.5","","131.6","","139.1","","157.8","","197.2","","200.6","","221.5","",,
"114","Kenya","23013","Consumer Prices, Food Indices (2000 = 100)","7013","Year average","",,,,,,,,,,,,,,,"100.0","","123.1","","138.6","","150.4","","181.2","","199.3","","213.8","",,
"114","Kenya","23012","Consumer Prices, General Indices (2000 = 100)","7001","January","",,,,,,,,,,,,,,,"99.0","","108.3","","122.7","","131.9","","139.1","","164.6","","170.6","","182.9",""
"114","Kenya","23012","Consumer Prices, General Indices (2000 = 100)","7002","February","",,,,,,,,,,,,,,,"99.2","","109.7","","125.8","","132.3","","140.9","","164.5","","171.8","","183.6",""
"114","Kenya","23012","Consumer Prices, General Indices (2000 = 100)","7003","March","",,,,,,,,,,,,,,,"99.3","","111.0","","127.1","","132.0","","144.2","","166.7","","173.5","","184.4",""
"114","Kenya","23012","Consumer Prices, General Indices (2000 = 100)","7004","April","",,,,,,,,,,,,,,,"98.6","","114.3","","128.4","","132.8","","148.8","","168.2","","175.2","","186.4",""
"114","Kenya","23012","Consumer Prices, General Indices (2000 = 100)","7005","May","",,,,,,,,,,,,,,,"98.3","","116.6","","127.7","","133.1","","150.3","","168.7","","175.5","","188.3",""
"114","Kenya","23012","Consumer Prices, General Indices (2000 = 100)","7006","June","",,,,,,,,,,,,,,,"99.2","","116.8","","126.8","","132.8","","152.1","","167.4","","175.6","","188.6",""
"114","Kenya","23012","Consumer Prices, General Indices (2000 = 100)","7007","July","",,,,,,,,,,,,,,,"99.7","","116.7","","126.5","","133.3","","154.0","","165.9","","175.9","","189.4",""
"114","Kenya","23012","Consumer Prices, General Indices (2000 = 100)","7008","August","",,,,,,,,,,,,,,,"99.7","","118.0","","126.6","","133.7","","155.9","","165.4","","176.5","","191.2",""
"114","Kenya","23012","Consumer Prices, General Indices (2000 = 100)","7009","September","",,,,,,,,,,,,,,,"100.4","","119.1","","127.1","","134.3","","157.5","","165.9","","179.7","","191.5",""
"114","Kenya","23012","Consumer Prices, General Indices (2000 = 100)","7010","October","",,,,,,,,,,,,,,,"101.0","","119.9","","127.8","","134.6","","160.0","","166.6","","179.6","","191.1",""
"114","Kenya","23012","Consumer Prices, General Indices (2000 = 100)","7011","November","",,,,,,,,,,,,,,,"102.0","","122.0","","128.0","","135.7","","162.4","","167.7","","180.1","","191.0",""
"114","Kenya","23012","Consumer Prices, General Indices (2000 = 100)","7012","December","",,,,,,,,,,,,,,,"103.5","","121.9","","128.4","","137.6","","163.6","","168.9","","180.9","","191.8",""
"114","Kenya","23012","Consumer Prices, General Indices (2000 = 100)","7013","Year average","",,,,,,,,,,,,,,,"100.0","","116.2","","126.9","","133.7","","152.4","","166.7","","176.2","","188.4",""
"122","Lesotho","23013","Consumer Prices, Food Indices (2000 = 100)","7001","January","","98.7","","102.1","","119.6","","142.5","","144.3","","150.6","","156.9","","173.9","","206.1","","235.8","","178.0","","186.0","","205.3","","221.3","","228.5",""
"122","Lesotho","23013","Consumer Prices, Food Indices (2000 = 100)","7002","February","",,,,,"129.4","","142.8","","145.5","","150.9","","158.9","","175.0","","207.7","","236.0","","178.6","","186.9","","206.6","","221.5","","230.2",""
"122","Lesotho","23013","Consumer Prices, Food Indices (2000 = 100)","7003","March","",,,,,"133.2","","143.5","","146.0","","150.7","","159.3","","176.9","","209.0","","237.5","","179.1","","187.7","","208.4","","221.9","","232.3",""
"122","Lesotho","23013","Consumer Prices, Food Indices (2000 = 100)","7004","April","","99.7","","105.8","","134.9","","143.9","","146.9","","150.5","","159.5","","184.3","","211.0","","238.9","","179.3","","189.4","","209.8","","223.2","","235.4",""
"122","Lesotho","23013","Consumer Prices, Food Indices (2000 = 100)","7005","May","",,,,,"135.7","","143.5","","147.8","","150.7","","165.0","","187.4","","213.6","","240.0","","180.2","","190.3","","210.7","","223.8","","238.2",""
"122","Lesotho","23013","Consumer Prices, Food Indices (2000 = 100)","7006","June","",,,,,"137.6","","141.2","","148.8","","151.1","","166.6","","190.1","","216.4","","240.9","","180.6","","192.5","","212.0","","224.4","","239.3",""
"122","Lesotho","23013","Consumer Prices, Food Indices (2000 = 100)","7007","July","","100.5","","108.2","","138.5","","141.2","","148.9","","151.5","","167.0","","192.1","","220.7","","240.8","","181.3","","193.5","","213.3","","224.7","","239.3",""
"122","Lesotho","23013","Consumer Prices, Food Indices (2000 = 100)","7008","August","",,,,,"139.0","","141.6","","149.4","","152.0","","169.7","","195.2","","225.0","","240.3","","181.6","","196.0","","214.3","","224.7","","238.3",""
"122","Lesotho","23013","Consumer Prices, Food Indices (2000 = 100)","7009","September","",,,,,"139.8","","141.8","","149.4","","153.0","","170.6","","196.9","","229.8","","240.5","","182.6","","197.2","","216.1","","225.2","","236.9",""
"122","Lesotho","23013","Consumer Prices, Food Indices (2000 = 100)","7010","October","","101.2","","109.9","","140.9","","141.7","","149.9","","153.6","","171.9","","199.2","","232.1","","241.1","","183.0","","199.3","","217.3","","225.7","","237.5",""
"122","Lesotho","23013","Consumer Prices, Food Indices (2000 = 100)","7011","November","",,,,,"141.6","","142.2","","150.2","","154.0","","172.7","","201.7","","233.7","","242.3","","183.6","","201.3","","218.8","","226.6","","238.3",""
"122","Lesotho","23013","Consumer Prices, Food Indices (2000 = 100)","7012","December","",,,,,"142.0","","142.5","","150.3","","155.1","","172.9","","205.3","","235.1","","242.7","","184.4","","203.6","","220.3","","227.1","","239.0",""
"122","Lesotho","23013","Consumer Prices, Food Indices (2000 = 100)","7013","Year average","","100.0","","106.5","","134.8","","142.4","","148.1","","152.0","","165.9","","189.9","","220.0","","239.7","","181.0","","193.7","","212.7","","224.2","","236.1",""
"122","Lesotho","23012","Consumer Prices, General Indices (2000 = 100)","7001","January","","97.8","","103.6","","113.8","","124.8","","132.6","","138.3","","144.1","","152.7","","168.6","","186.6","","194.9","","201.2","","216.3","","226.9","","238.9",""
"122","Lesotho","23012","Consumer Prices, General Indices (2000 = 100)","7002","February","",,,,,"116.0","","126.3","","133.1","","138.4","","145.3","","153.5","","169.8","","187.1","","195.4","","201.9","","216.5","","227.5","","240.0",""
"122","Lesotho","23012","Consumer Prices, General Indices (2000 = 100)","7003","March","",,,,,"118.0","","127.1","","133.8","","138.7","","145.3","","154.4","","170.8","","188.0","","196.0","","203.0","","217.5","","228.5","","241.4",""
"122","Lesotho","23012","Consumer Prices, General Indices (2000 = 100)","7004","April","","99.4","","106.3","","119.1","","127.8","","134.3","","138.9","","145.9","","157.7","","172.7","","189.1","","196.5","","204.7","","218.7","","229.7","","243.2",""
"122","Lesotho","23012","Consumer Prices, General Indices (2000 = 100)","7005","May","",,,,,"119.7","","127.9","","134.7","","138.8","","145.9","","159.4","","174.5","","190.0","","197.4","","206.0","","219.3","","229.2","","244.3",""
"122","Lesotho","23012","Consumer Prices, General Indices (2000 = 100)","7006","June","",,,,,"120.7","","128.5","","135.3","","139.6","","148.9","","160.8","","176.2","","190.5","","198.0","","207.3","","220.0","","230.0","","244.7",""
"122","Lesotho","23012","Consumer Prices, General Indices (2000 = 100)","7007","July","","100.6","","108.3","","121.3","","129.7","","135.5","","140.0","","149.0","","161.8","","178.7","","191.1","","198.3","","207.9","","219.8","","230.1","","244.8",""
"122","Lesotho","23012","Consumer Prices, General Indices (2000 = 100)","7008","August","",,,,,"121.9","","130.4","","136.6","","140.5","","150.1","","163.1","","181.4","","191.5","","198.4","","209.3","","220.4","","232.0","","245.3",""
"122","Lesotho","23012","Consumer Prices, General Indices (2000 = 100)","7009","September","",,,,,"122.4","","130.8","","137.0","","141.4","","151.0","","164.0","","183.8","","192.4","","199.1","","210.2","","222.4","","233.0","","245.3",""
"122","Lesotho","23012","Consumer Prices, General Indices (2000 = 100)","7010","October","","102.2","","109.4","","120.0","","131.2","","137.2","","141.9","","151.6","","165.1","","185.0","","192.8","","199.3","","211.7","","223.5","","235.7","","245.5",""
"122","Lesotho","23012","Consumer Prices, General Indices (2000 = 100)","7011","November","",,,,,"124.0","","131.5","","137.6","","142.3","","152.0","","166.2","","185.8","","193.3","","199.6","","213.1","","224.6","","236.3","","245.3",""
"122","Lesotho","23012","Consumer Prices, General Indices (2000 = 100)","7012","December","",,,,,"124.3","","131.7","","138.0","","142.9","","152.1","","168.0","","185.8","","193.6","","200.1","","215.6","","225.3","","236.8","","245.3",""
"122","Lesotho","23012","Consumer Prices, General Indices (2000 = 100)","7013","Year average","","100.0","","106.9","","120.1","","129.0","","135.5","","140.1","","148.4","","160.6","","177.8","","190.5","","197.8","","207.6","","220.4","","231.3","","243.7",""
"129","Madagascar","23013","Consumer Prices, Food Indices (2000 = 100)","7001","January","",,,"108.4","","104.5","","117.8","","113.7","","169.8","","176.7","","193.2","","218.7","","236.0","","235.8","","285.9","","304.8","","314.0","","334.0",""
"129","Madagascar","23013","Consumer Prices, Food Indices (2000 = 100)","7002","February","",,,"111.5","","108.6","","118.1","","114.6","","173.8","","176.1","","202.2","","222.7","","242.6","","257.0","","295.4","","307.0","","315.4","","335.3",""
"129","Madagascar","23013","Consumer Prices, Food Indices (2000 = 100)","7003","March","",,,"109.7","","115.2","","116.8","","119.3","","170.9","","174.7","","204.8","","221.7","","243.6","","256.6","","294.0","","307.7","","317.8","","336.2",""
"129","Madagascar","23013","Consumer Prices, Food Indices (2000 = 100)","7004","April","",,,"105.4","","121.7","","114.9","","124.8","","166.3","","173.9","","203.4","","219.1","","242.0","","255.7","","291.8","","308.3","","318.5","","337.0",""
"129","Madagascar","23013","Consumer Prices, Food Indices (2000 = 100)","7005","May","",,,"102.4","","124.2","","112.8","","127.5","","161.9","","171.7","","198.3","","217.2","","239.9","","254.3","","289.2","","307.9","","318.8","","337.3",""
"129","Madagascar","23013","Consumer Prices, Food Indices (2000 = 100)","7006","June","",,,"100.1","","123.7","","111.0","","130.4","","160.6","","171.3","","195.0","","216.9","","237.6","","254.2","","289.1","","305.6","","320.5","","338.2",""
"129","Madagascar","23013","Consumer Prices, Food Indices (2000 = 100)","7007","July","",,,"96.8","","120.7","","109.7","","137.0","","168.4","","171.6","","195.5","","219.4","","237.0","","255.9","","290.5","","303.7","","321.6","","338.7",""
